function_name,signature,source_file,full_name,index
MPU_xTaskGenericNotifyImpl,BaseType_t(xTaskGenericNotifyParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskGetStackHighWaterMark2Impl,144
MPU_xTaskGenericNotifyWait,"BaseType_t(UBaseType_t,uint32_t,uint32_t,uint32_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetCurrentTaskHandleImpl,145
MPU_xTaskGenericNotifyWaitImpl,BaseType_t(xTaskGenericNotifyWaitParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetSchedulerStateImpl,146
MPU_ulTaskGenericNotifyTakeImpl,"uint32_t(UBaseType_t,BaseType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskSetTimeOutStateImpl,147
MPU_xTaskGenericNotifyStateClearImpl,"BaseType_t(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskCheckForTimeOutImpl,148
MPU_ulTaskGenericNotifyValueClearImpl,"uint32_t(TaskHandle_t,UBaseType_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotify,149
MPU_xTaskCreate,"BaseType_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotifyImpl,150
MPU_xTaskCreateStatic,"TaskHandle_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,StackType_t*,StaticTask_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotifyWait,151
MPU_vTaskDelete,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotifyWaitImpl,152
MPU_vTaskPrioritySet,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_ulTaskGenericNotifyTakeImpl,153
MPU_xTaskGetHandle,TaskHandle_t(char*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotifyStateClearImpl,154
MPU_xTaskCreateRestricted,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_ulTaskGenericNotifyValueClearImpl,155
MPU_xTaskCreateRestrictedStatic,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskCreate,156
MPU_vTaskAllocateMPURegions,"void(TaskHandle_t,MemoryRegion_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskCreateStatic,157
MPU_xTaskGetStaticBuffers,"BaseType_t(TaskHandle_t,StackType_t**,StaticTask_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskDelete,158
MPU_pcTaskGetName,char*(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskPrioritySet,159
MPU_uxTaskPriorityGetFromISR,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetHandle,160
MPU_uxTaskBasePriorityGet,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskCreateRestricted,161
MPU_uxTaskBasePriorityGetFromISR,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskCreateRestrictedStatic,162
MPU_xTaskResumeFromISR,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskAllocateMPURegions,163
MPU_xTaskGenericNotifyFromISR,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGetStaticBuffers,164
MPU_vTaskGenericNotifyGiveFromISR,"void(TaskHandle_t,UBaseType_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_pcTaskGetName,165
MPU_xQueueGenericSendImpl,"BaseType_t(QueueHandle_t,void*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskPriorityGetFromISR,166
MPU_uxQueueMessagesWaitingImpl,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskBasePriorityGet,167
MPU_uxQueueSpacesAvailableImpl,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTaskBasePriorityGetFromISR,168
MPU_xQueueReceiveImpl,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskResumeFromISR,169
MPU_xQueuePeekImpl,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTaskGenericNotifyFromISR,170
MPU_xQueueSemaphoreTakeImpl,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTaskGenericNotifyGiveFromISR,171
MPU_xQueueGetMutexHolderImpl,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericSendImpl,172
MPU_xQueueTakeMutexRecursiveImpl,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxQueueMessagesWaitingImpl,173
MPU_xQueueGiveMutexRecursiveImpl,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxQueueSpacesAvailableImpl,174
MPU_vQueueAddToRegistryImpl,"void(QueueHandle_t,char*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueReceiveImpl,175
MPU_vQueueUnregisterQueueImpl,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueuePeekImpl,176
MPU_pcQueueGetNameImpl,char*(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueSemaphoreTakeImpl,177
MPU_vQueueDelete,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGetMutexHolderImpl,178
MPU_xQueueCreateMutex,QueueHandle_t(uint8_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueTakeMutexRecursiveImpl,179
MPU_xQueueCreateMutexStatic,"QueueHandle_t(uint8_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGiveMutexRecursiveImpl,180
MPU_xQueueCreateCountingSemaphore,"QueueHandle_t(UBaseType_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vQueueAddToRegistryImpl,181
MPU_xQueueCreateCountingSemaphoreStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vQueueUnregisterQueueImpl,182
MPU_xQueueGenericCreate,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_pcQueueGetNameImpl,183
MPU_xQueueGenericCreateStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t*,StaticQueue_t*,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vQueueDelete,184
MPU_xQueueGenericReset,"BaseType_t(QueueHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueCreateMutex,185
MPU_xQueueGenericGetStaticBuffers,"BaseType_t(QueueHandle_t,uint8_t**,StaticQueue_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueCreateMutexStatic,186
MPU_xQueueGenericSendFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueCreateCountingSemaphore,187
MPU_xQueueGiveFromISR,"BaseType_t(QueueHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueCreateCountingSemaphoreStatic,188
MPU_xQueuePeekFromISR,"BaseType_t(QueueHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericCreate,189
MPU_xQueueReceiveFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericCreateStatic,190
MPU_xQueueIsQueueEmptyFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericReset,191
MPU_xQueueIsQueueFullFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericGetStaticBuffers,192
MPU_uxQueueMessagesWaitingFromISR,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGenericSendFromISR,193
MPU_xQueueGetMutexHolderFromISR,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGiveFromISR,194
MPU_pvTimerGetTimerIDImpl,void*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueuePeekFromISR,195
MPU_vTimerSetTimerIDImpl,"void(TimerHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueReceiveFromISR,196
MPU_xTimerIsTimerActiveImpl,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueIsQueueEmptyFromISR,197
MPU_xTimerGetTimerDaemonTaskHandleImpl,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueIsQueueFullFromISR,198
MPU_xTimerGenericCommandFromTask,"BaseType_t(TimerHandle_t,BaseType_t,TickType_t,BaseType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxQueueMessagesWaitingFromISR,199
MPU_xTimerGenericCommandFromTaskImpl,BaseType_t(xTimerGenericCommandFromTaskParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xQueueGetMutexHolderFromISR,200
MPU_pcTimerGetNameImpl,char*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_pvTimerGetTimerIDImpl,201
MPU_vTimerSetReloadModeImpl,"void(TimerHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTimerSetTimerIDImpl,202
MPU_xTimerGetReloadModeImpl,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerIsTimerActiveImpl,203
MPU_uxTimerGetReloadModeImpl,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGetTimerDaemonTaskHandleImpl,204
MPU_xTimerGetPeriodImpl,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGenericCommandFromTask,205
MPU_xTimerGetExpiryTimeImpl,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGenericCommandFromTaskImpl,206
MPU_xTimerCreate,"TimerHandle_t(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_pcTimerGetNameImpl,207
MPU_xTimerCreateStatic,"TimerHandle_t(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t,StaticTimer_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vTimerSetReloadModeImpl,208
MPU_xTimerGetStaticBuffer,"BaseType_t(TimerHandle_t,StaticTimer_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGetReloadModeImpl,209
MPU_xTimerGenericCommandFromISR,"BaseType_t(TimerHandle_t,BaseType_t,TickType_t,BaseType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxTimerGetReloadModeImpl,210
MPU_xEventGroupWaitBits,"EventBits_t(EventGroupHandle_t,EventBits_t,BaseType_t,BaseType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGetPeriodImpl,211
MPU_xEventGroupWaitBitsImpl,EventBits_t(xEventGroupWaitBitsParams_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGetExpiryTimeImpl,212
MPU_xEventGroupClearBitsImpl,"EventBits_t(EventGroupHandle_t,EventBits_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerCreate,213
MPU_xEventGroupSetBitsImpl,"EventBits_t(EventGroupHandle_t,EventBits_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerCreateStatic,214
MPU_xEventGroupSyncImpl,"EventBits_t(EventGroupHandle_t,EventBits_t,EventBits_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGetStaticBuffer,215
MPU_uxEventGroupGetNumberImpl,UBaseType_t(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xTimerGenericCommandFromISR,216
MPU_vEventGroupSetNumberImpl,"void(void*,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupWaitBits,217
MPU_xEventGroupCreate,EventGroupHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupWaitBitsImpl,218
MPU_xEventGroupCreateStatic,EventGroupHandle_t(StaticEventGroup_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupClearBitsImpl,219
MPU_vEventGroupDelete,void(EventGroupHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupSetBitsImpl,220
MPU_xEventGroupGetStaticBuffer,"BaseType_t(EventGroupHandle_t,StaticEventGroup_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupSyncImpl,221
MPU_xEventGroupClearBitsFromISR,"BaseType_t(EventGroupHandle_t,EventBits_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_uxEventGroupGetNumberImpl,222
MPU_xEventGroupSetBitsFromISR,"BaseType_t(EventGroupHandle_t,EventBits_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vEventGroupSetNumberImpl,223
MPU_xEventGroupGetBitsFromISR,EventBits_t(EventGroupHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupCreate,224
MPU_xStreamBufferSendImpl,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupCreateStatic,225
MPU_xStreamBufferReceiveImpl,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vEventGroupDelete,226
MPU_xStreamBufferIsFullImpl,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupGetStaticBuffer,227
MPU_xStreamBufferIsEmptyImpl,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupClearBitsFromISR,228
MPU_xStreamBufferSpacesAvailableImpl,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupSetBitsFromISR,229
MPU_xStreamBufferBytesAvailableImpl,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xEventGroupGetBitsFromISR,230
MPU_xStreamBufferSetTriggerLevelImpl,"BaseType_t(StreamBufferHandle_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSendImpl,231
MPU_xStreamBufferNextMessageLengthBytesImpl,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferReceiveImpl,232
MPU_xStreamBufferGenericCreate,"StreamBufferHandle_t(size_t,size_t,BaseType_t,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferIsFullImpl,233
MPU_xStreamBufferGenericCreateStatic,"StreamBufferHandle_t(size_t,size_t,BaseType_t,uint8_t*,StaticStreamBuffer_t*,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferIsEmptyImpl,234
MPU_vStreamBufferDelete,void(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSpacesAvailableImpl,235
MPU_xStreamBufferReset,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferBytesAvailableImpl,236
MPU_xStreamBufferGetStaticBuffers,"BaseType_t(StreamBufferHandle_t,uint8_t*,StaticStreamBuffer_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSetTriggerLevelImpl,237
MPU_xStreamBufferSendFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferNextMessageLengthBytesImpl,238
MPU_xStreamBufferReceiveFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferGenericCreate,239
MPU_xStreamBufferSendCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferGenericCreateStatic,240
MPU_xStreamBufferReceiveCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_vStreamBufferDelete,241
MPU_xStreamBufferResetFromISR,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferReset,242
xTimerCreateTimerTask,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferGetStaticBuffers,243
xTimerCreate,"TimerHandle_t(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSendFromISR,244
xTimerCreateStatic,"TimerHandle_t(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t,StaticTimer_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferReceiveFromISR,245
prvInitialiseNewTimer,"void(char*,TickType_t,BaseType_t,void*,TimerCallbackFunction_t,Timer_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferSendCompletedFromISR,246
xTimerGenericCommandFromTask,"BaseType_t(TimerHandle_t,BaseType_t,TickType_t,BaseType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferReceiveCompletedFromISR,247
xTimerGenericCommandFromISR,"BaseType_t(TimerHandle_t,BaseType_t,TickType_t,BaseType_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers_v2.c,MPU_xStreamBufferResetFromISR,248
xTimerGetTimerDaemonTaskHandle,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c:<global>,249
xTimerGetPeriod,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreateTimerTask,250
vTimerSetReloadMode,"void(TimerHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreate,251
xTimerGetReloadMode,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerCreateStatic,252
uxTimerGetReloadMode,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvInitialiseNewTimer,253
xTimerGetExpiryTime,TickType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGenericCommandFromTask,254
xTimerGetStaticBuffer,"BaseType_t(TimerHandle_t,StaticTimer_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGenericCommandFromISR,255
pcTimerGetName,char*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetTimerDaemonTaskHandle,256
prvReloadTimer,"void(Timer_t*,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetPeriod,257
prvProcessExpiredTimer,"void(TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,vTimerSetReloadMode,258
prvTimerTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetReloadMode,259
prvProcessTimerOrBlockTask,"void(TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,uxTimerGetReloadMode,260
prvGetNextExpireTime,TickType_t(BaseType_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetExpiryTime,261
prvSampleTimeNow,TickType_t(BaseType_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerGetStaticBuffer,262
prvInsertTimerInActiveList,"BaseType_t(Timer_t*,TickType_t,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,pcTimerGetName,263
prvProcessReceivedCommands,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvReloadTimer,264
prvSwitchTimerLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessExpiredTimer,265
prvCheckForValidListAndQueue,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvTimerTask,266
xTimerIsTimerActive,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessTimerOrBlockTask,267
pvTimerGetTimerID,void*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvGetNextExpireTime,268
vTimerSetTimerID,"void(TimerHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvSampleTimeNow,269
xTimerPendFunctionCallFromISR,"BaseType_t(PendedFunction_t,void*,uint32_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvInsertTimerInActiveList,270
xTimerPendFunctionCall,"BaseType_t(PendedFunction_t,void*,uint32_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvProcessReceivedCommands,271
uxTimerGetTimerNumber,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvSwitchTimerLists,272
vTimerSetTimerNumber,"void(TimerHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,prvCheckForValidListAndQueue,273
vTimerResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerIsTimerActive,274
pvPortMalloc,void*(size_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,pvTimerGetTimerID,275
vPortFree,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,vTimerSetTimerID,276
xPortGetFreeHeapSize,size_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerPendFunctionCallFromISR,277
